"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"Other heart diseases (I26-I51)"	"GR113-064"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	388	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	149	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	114	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"All other diseases (Residual) "	"GR113-111"	21	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	48	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	47	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	43	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2021 (provisional)"	"2021/02"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other heart diseases (I26-I51)"	"GR113-064"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	436	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	157	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	129	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"All other diseases (Residual) "	"GR113-111"	28	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	65	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	60	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	56	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	422	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	157	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	111	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"All other diseases (Residual) "	"GR113-111"	26	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	54	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	48	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	43	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	24	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	20	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"Other heart diseases (I26-I51)"	"GR113-064"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	448	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	170	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	157	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"All other diseases (Residual) "	"GR113-111"	34	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	57	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	50	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	46	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2021 (provisional)"	"2021/05"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	18	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"Other heart diseases (I26-I51)"	"GR113-064"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	406	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	165	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	143	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"All other diseases (Residual) "	"GR113-111"	24	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	66	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	58	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2021 (provisional)"	"2021/06"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	53	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	18	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"Other heart diseases (I26-I51)"	"GR113-064"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	432	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	196	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	130	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"All other diseases (Residual) "	"GR113-111"	24	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	69	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	68	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2021 (provisional)"	"2021/07"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	62	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	433	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	164	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	157	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"All other diseases (Residual) "	"GR113-111"	30	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	59	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	54	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	50	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2021 (provisional)"	"2021/08"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	28	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	18	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Other heart diseases (I26-I51)"	"GR113-064"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Pneumonia (J12-J18)"	"GR113-078"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	397	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	161	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	129	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"All other diseases (Residual) "	"GR113-111"	27	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	64	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	60	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	55	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2021 (provisional)"	"2021/09"	"#COVID-19 (U07.1)"	"GR113-137"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	17	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	22	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"Other heart diseases (I26-I51)"	"GR113-064"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	432	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	163	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	91	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"All other diseases (Residual) "	"GR113-111"	37	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2021 (provisional)"	"2021/10"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	110	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2021 (provisional)"	"2021/11"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2021 (provisional)"	"2021/11"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	19	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2021 (provisional)"	"2021/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2021 (provisional)"	"2021/11"	"Other heart diseases (I26-I51)"	"GR113-064"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2021 (provisional)"	"2021/11"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	13	Not Applicable	Not Applicable
