"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	14	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	39	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	25	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Other heart diseases (I26-I51)"	"GR113-064"	17	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	13	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	24	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	384	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"All other diseases (Residual) "	"GR113-111"	83	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#COVID-19 (U07.1)"	"GR113-137"	106	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	1220	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	42	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	54	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	12	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"Leukemia (C91-C95)"	"GR113-040"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	30	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	28	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	23	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"Other heart diseases (I26-I51)"	"GR113-064"	20	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	17	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	460	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"All other diseases (Residual) "	"GR113-111"	62	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"#COVID-19 (U07.1)"	"GR113-137"	41	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Feb., 2022 (provisional)"	"2022/02"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	938	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	25	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	288	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Mar., 2022 (provisional and partial)"	"2022/03"	"All other diseases (Residual) "	"GR113-111"	24	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Male"	"M"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	331	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Septicemia (A40-A41)"	"GR113-010"	16	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	301	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	164	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	15	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of breast (C50)"	"GR113-029"	28	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	11	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	13	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	27	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Leukemia (C91-C95)"	"GR113-040"	21	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	35	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	40	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	119	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	91	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	22	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	15	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other heart diseases (I26-I51)"	"GR113-064"	59	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	44	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	22	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	12	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Asthma (J45-J46)"	"GR113-085"	11	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	13	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	62	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Alcoholic liver disease (K70)"	"GR113-094"	52	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	10	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	13	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Renal failure (N17-N19)"	"GR113-100"	13	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	101	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	101	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	488	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"All other diseases (Residual) "	"GR113-111"	177	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#COVID-19 (U07.1)"	"GR113-137"	290	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	577	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Septicemia (A40-A41)"	"GR113-010"	16	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	105	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	105	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of breast (C50)"	"GR113-029"	24	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	14	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	15	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	20	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	79	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	58	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	10	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other heart diseases (I26-I51)"	"GR113-064"	38	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	29	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	17	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Pneumonia (J12-J18)"	"GR113-078"	12	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	10	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	43	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Alcoholic liver disease (K70)"	"GR113-094"	31	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	12	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	11	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Renal failure (N17-N19)"	"GR113-100"	11	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	56	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	56	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	13	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	512	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other diseases (Residual) "	"GR113-111"	101	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#COVID-19 (U07.1)"	"GR113-137"	103	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	336	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	17	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	59	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of breast (C50)"	"GR113-029"	14	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	23	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	18	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	15	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Alcoholic liver disease (K70)"	"GR113-094"	10	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	30	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	30	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	337	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"All other diseases (Residual) "	"GR113-111"	54	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#COVID-19 (U07.1)"	"GR113-137"	14	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	101	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Septicemia (A40-A41)"	"GR113-010"	18	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	24	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	470	Not Applicable	Not Applicable
	"25-34 years"	"25-34"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	167	Not Applicable	Not Applicable
