"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2018"	"2018/01"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	51	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2018"	"2018/01"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	48	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2018"	"2018/01"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	46	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2018"	"2018/01"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2018"	"2018/01"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"Pneumonia (J12-J18)"	"GR113-078"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	477	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	173	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	113	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"All other diseases (Residual) "	"GR113-111"	22	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	52	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	49	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2018"	"2018/02"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	47	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	541	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	196	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	113	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"All other diseases (Residual) "	"GR113-111"	34	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	73	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	70	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	65	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Mar., 2018"	"2018/03"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	22	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"Other heart diseases (I26-I51)"	"GR113-064"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	482	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	204	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	138	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"All other diseases (Residual) "	"GR113-111"	31	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	50	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	45	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	41	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Apr., 2018"	"2018/04"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"Other heart diseases (I26-I51)"	"GR113-064"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	526	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	169	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	148	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"All other diseases (Residual) "	"GR113-111"	26	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	65	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	57	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"May, 2018"	"2018/05"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	53	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	25	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	18	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"Other heart diseases (I26-I51)"	"GR113-064"	18	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	459	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	205	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	108	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"All other diseases (Residual) "	"GR113-111"	29	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	60	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	57	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jun., 2018"	"2018/06"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	57	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	19	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"Other heart diseases (I26-I51)"	"GR113-064"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	503	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	194	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	130	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"All other diseases (Residual) "	"GR113-111"	23	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	70	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	67	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	64	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jul., 2018"	"2018/07"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	22	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"Other heart diseases (I26-I51)"	"GR113-064"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	561	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	172	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	125	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"All other diseases (Residual) "	"GR113-111"	23	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	48	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	46	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	45	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Aug., 2018"	"2018/08"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	510	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	196	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	125	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"All other diseases (Residual) "	"GR113-111"	42	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	59	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	56	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	53	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Sep., 2018"	"2018/09"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	20	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Other heart diseases (I26-I51)"	"GR113-064"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	525	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	186	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	142	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"All other diseases (Residual) "	"GR113-111"	25	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	57	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	55	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	50	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Oct., 2018"	"2018/10"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	18	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"Other heart diseases (I26-I51)"	"GR113-064"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"Pneumonia (J12-J18)"	"GR113-078"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	435	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	221	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	122	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"All other diseases (Residual) "	"GR113-111"	24	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	60	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	59	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	56	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Nov., 2018"	"2018/11"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	17	Not Applicable	Not Applicable
